47.0,4,214169.0,11,9.0,2,4,0,4,1,15024.0,0.0,40.0,37
27.0,3,300783.0,15,10.0,2,11,5,4,0,0.0,0.0,42.0,37
33.0,6,162705.0,15,10.0,0,7,4,4,0,0.0,0.0,99.0,37
31.0,3,56510.0,15,10.0,2,2,0,1,1,0.0,0.0,40.0,37
43.0,3,226902.0,11,9.0,2,11,0,4,1,0.0,0.0,80.0,37
37.0,1,177277.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,37
21.0,3,102684.0,11,9.0,4,7,3,4,1,0.0,0.0,40.0,37
36.0,3,398931.0,9,13.0,2,9,0,4,1,0.0,1485.0,50.0,37
34.0,3,245487.0,5,4.0,2,13,0,0,1,0.0,0.0,45.0,24
19.0,3,135066.0,15,10.0,4,0,1,4,0,0.0,0.0,20.0,37
19.0,3,300679.0,15,10.0,4,2,3,4,0,0.0,0.0,40.0,37
47.0,3,135246.0,1,7.0,4,2,4,4,1,0.0,0.0,40.0,37
57.0,4,249072.0,15,10.0,2,3,0,4,1,99999.0,0.0,60.0,37
53.0,3,264939.0,9,13.0,4,9,1,4,0,0.0,0.0,45.0,24
38.0,3,312108.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,37
38.0,3,210198.0,11,9.0,4,11,4,4,0,0.0,0.0,30.0,37
31.0,3,78662.0,11,9.0,5,11,4,4,0,0.0,0.0,40.0,24
42.0,3,180985.0,8,11.0,2,2,0,4,1,0.0,0.0,52.0,37
21.0,3,228255.0,15,10.0,4,7,3,4,1,0.0,0.0,30.0,37
42.0,3,56483.0,7,12.0,0,0,4,4,0,0.0,0.0,40.0,37
37.0,4,94869.0,12,14.0,0,9,1,2,1,4787.0,0.0,40.0,37
33.0,3,343925.0,11,9.0,4,5,1,2,1,0.0,0.0,40.0,21
22.0,3,173004.0,11,9.0,4,6,2,2,1,0.0,0.0,1.0,37
60.0,3,155977.0,15,10.0,6,9,4,2,0,0.0,0.0,54.0,37
64.0,3,205479.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,37
28.0,3,186672.0,11,9.0,4,0,1,2,1,0.0,0.0,40.0,21
35.0,3,186815.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,37
43.0,3,242804.0,11,9.0,5,5,1,4,1,0.0,0.0,40.0,37
33.0,3,222654.0,11,9.0,0,2,2,4,1,0.0,0.0,40.0,37
22.0,1,412316.0,11,9.0,4,5,3,2,1,0.0,0.0,40.0,37
68.0,1,144761.0,11,9.0,6,10,1,4,1,0.0,1668.0,20.0,37
45.0,3,213140.0,12,14.0,2,9,0,4,1,0.0,1977.0,52.0,37
63.0,3,153894.0,8,11.0,0,3,1,4,0,0.0,0.0,24.0,31
25.0,3,176981.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,37
47.0,5,106252.0,9,13.0,0,11,1,4,0,0.0,0.0,50.0,37
40.0,6,40024.0,14,15.0,2,9,0,4,1,0.0,0.0,38.0,37
50.0,0,343014.0,15,10.0,2,3,0,2,1,0.0,0.0,40.0,37
70.0,4,272896.0,10,16.0,2,3,0,4,1,0.0,0.0,40.0,37
29.0,3,33436.0,11,9.0,4,11,4,4,0,0.0,0.0,42.0,37
31.0,3,295922.0,15,10.0,4,0,1,4,1,0.0,0.0,40.0,37
45.0,4,145290.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,37
44.0,3,32000.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,37
21.0,3,140001.0,15,10.0,4,5,3,4,1,0.0,0.0,30.0,37
18.0,3,112626.0,15,10.0,4,8,3,4,0,0.0,0.0,15.0,37
35.0,3,144608.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,37
31.0,5,119411.0,9,13.0,0,3,4,4,1,0.0,0.0,60.0,37
44.0,6,115932.0,12,14.0,2,3,0,4,1,0.0,0.0,40.0,37
32.0,3,216908.0,11,9.0,2,9,0,4,1,0.0,0.0,24.0,37
26.0,3,57512.0,8,11.0,4,2,3,4,1,0.0,0.0,48.0,37
29.0,3,53271.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,37
40.0,3,36556.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,37
35.0,6,483530.0,15,10.0,0,12,4,4,0,0.0,0.0,40.0,37
25.0,3,173212.0,7,12.0,4,4,1,4,1,2354.0,0.0,45.0,37
34.0,3,248795.0,11,9.0,4,6,1,4,0,0.0,0.0,45.0,37
41.0,3,213351.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,37
32.0,3,216145.0,15,10.0,4,2,1,4,1,4650.0,0.0,45.0,37
61.0,3,202060.0,11,9.0,4,0,1,2,0,0.0,0.0,34.0,37
26.0,3,130832.0,9,13.0,4,9,4,4,0,0.0,0.0,10.0,37
23.0,3,172232.0,15,10.0,4,9,3,4,1,0.0,0.0,40.0,37
39.0,3,290208.0,5,4.0,2,2,0,4,1,0.0,0.0,40.0,24
68.0,3,407338.0,15,10.0,2,9,0,4,1,0.0,0.0,20.0,37
60.0,3,320376.0,5,4.0,2,6,5,4,0,0.0,0.0,40.0,37
18.0,3,577521.0,1,7.0,4,11,3,4,1,0.0,0.0,13.0,37
31.0,3,216827.0,11,9.0,5,7,4,2,0,0.0,0.0,40.0,37
43.0,3,68748.0,11,9.0,4,2,2,4,1,0.0,0.0,40.0,37
26.0,3,386585.0,15,10.0,0,12,1,4,1,0.0,0.0,60.0,37
50.0,1,100480.0,12,14.0,2,3,0,4,1,0.0,0.0,60.0,37
48.0,6,224474.0,15,10.0,0,3,1,4,0,0.0,0.0,40.0,37
50.0,5,196504.0,10,16.0,2,9,0,4,1,0.0,0.0,23.0,37
42.0,3,170230.0,9,13.0,0,3,1,4,0,0.0,0.0,55.0,37
53.0,3,114758.0,12,14.0,2,3,0,4,1,15024.0,0.0,65.0,37
32.0,3,76773.0,15,10.0,0,6,4,4,0,0.0,0.0,40.0,37
29.0,3,59231.0,15,10.0,2,2,0,4,1,0.0,0.0,42.0,37
59.0,3,107318.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,37
40.0,3,84136.0,11,9.0,2,2,0,4,1,0.0,0.0,25.0,37
37.0,3,179468.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,37
48.0,6,98010.0,12,14.0,2,9,5,4,0,0.0,0.0,16.0,37
59.0,1,236426.0,7,12.0,0,9,1,4,0,0.0,0.0,50.0,37
39.0,4,172538.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,37
51.0,3,410114.0,12,14.0,2,2,0,4,1,0.0,0.0,40.0,37
42.0,0,55457.0,0,6.0,2,0,0,4,1,0.0,0.0,40.0,24
30.0,3,352105.0,9,13.0,4,9,1,2,0,0.0,0.0,40.0,37
25.0,3,218948.0,5,4.0,4,9,1,4,0,0.0,0.0,32.0,24
26.0,3,129806.0,0,6.0,4,5,3,4,1,0.0,0.0,40.0,37
55.0,3,145214.0,15,10.0,0,0,4,4,0,4650.0,0.0,20.0,37
21.0,3,202125.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,37
65.0,3,197883.0,0,6.0,2,9,0,4,1,0.0,0.0,70.0,37
50.0,3,113176.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,37
26.0,3,273792.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,37
27.0,3,210313.0,11,9.0,2,11,0,4,1,0.0,0.0,50.0,12
35.0,3,198841.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,37
38.0,3,156728.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,37
39.0,3,56648.0,11,9.0,5,11,1,4,0,0.0,0.0,47.0,37
24.0,3,204226.0,12,14.0,4,9,1,4,0,0.0,0.0,40.0,37
60.0,3,69955.0,8,11.0,2,2,0,4,1,4064.0,0.0,40.0,37
29.0,3,227890.0,15,10.0,0,6,1,2,1,0.0,0.0,40.0,37
42.0,3,169995.0,15,10.0,2,9,0,4,1,0.0,0.0,45.0,37
42.0,3,306982.0,9,13.0,2,0,0,1,1,0.0,0.0,40.0,28
52.0,3,181677.0,0,6.0,2,13,0,4,1,0.0,0.0,30.0,37
26.0,3,206600.0,9,13.0,4,2,3,4,1,0.0,0.0,40.0,24
58.0,3,196502.0,15,10.0,2,11,0,4,1,0.0,0.0,60.0,37
31.0,3,179186.0,9,13.0,2,11,0,2,1,0.0,0.0,90.0,37
36.0,3,130808.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,37
50.0,3,209464.0,11,9.0,5,7,4,4,0,0.0,0.0,35.0,37
36.0,3,185394.0,11,9.0,4,0,4,4,0,0.0,0.0,40.0,37
39.0,3,269323.0,8,11.0,2,7,0,4,1,0.0,1485.0,38.0,37
33.0,3,354573.0,12,14.0,2,9,0,4,1,15024.0,0.0,44.0,37
29.0,3,140927.0,9,13.0,2,0,0,4,1,0.0,0.0,40.0,37
27.0,3,220748.0,11,9.0,4,5,2,2,1,0.0,0.0,48.0,37
55.0,3,174478.0,0,6.0,4,7,1,4,1,0.0,0.0,29.0,37
35.0,3,142874.0,7,12.0,3,11,3,2,0,0.0,0.0,36.0,37
74.0,4,167537.0,15,10.0,2,3,0,4,1,0.0,0.0,35.0,37
44.0,3,182402.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,37
44.0,6,144125.0,9,13.0,0,9,1,4,0,0.0,0.0,40.0,37
24.0,3,34446.0,15,10.0,4,12,1,4,0,0.0,0.0,37.0,37
27.0,3,118230.0,9,13.0,4,3,3,4,0,0.0,0.0,40.0,37
50.0,3,237258.0,12,14.0,4,3,1,4,1,27828.0,0.0,48.0,37
24.0,3,235722.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,37
50.0,3,162632.0,11,9.0,2,2,0,4,1,0.0,0.0,2.0,37
26.0,3,177147.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,37
41.0,3,328239.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,37
66.0,4,220543.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,37
27.0,6,346406.0,9,13.0,4,9,4,4,1,0.0,0.0,50.0,37
29.0,3,57423.0,8,11.0,2,6,0,4,1,0.0,0.0,48.0,37
51.0,3,103824.0,11,9.0,4,7,1,2,1,0.0,0.0,40.0,13
39.0,3,127573.0,11,9.0,4,0,1,4,0,0.0,0.0,40.0,37
40.0,3,224232.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,37
52.0,0,123011.0,11,9.0,0,0,1,4,1,0.0,0.0,45.0,37
61.0,3,124648.0,0,6.0,0,9,1,4,0,0.0,0.0,40.0,37
40.0,3,309311.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,37
20.0,3,281668.0,15,10.0,4,9,2,2,0,0.0,0.0,40.0,37
42.0,3,196797.0,11,9.0,4,13,4,2,0,0.0,0.0,38.0,37
62.0,3,149617.0,15,10.0,6,3,1,4,0,0.0,0.0,16.0,37
23.0,5,409230.0,3,2.0,2,11,2,4,1,0.0,0.0,40.0,37
34.0,3,84119.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,37
58.0,3,192806.0,5,4.0,4,5,1,4,0,0.0,0.0,33.0,37
44.0,6,183829.0,9,13.0,4,0,1,4,0,0.0,0.0,38.0,37
48.0,3,50880.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,10
64.0,5,234192.0,5,4.0,2,4,0,4,1,0.0,0.0,80.0,37
40.0,3,247469.0,10,16.0,2,9,5,4,0,0.0,0.0,30.0,37
42.0,1,99554.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,37
20.0,3,146879.0,11,9.0,4,7,1,4,1,0.0,2001.0,40.0,37
53.0,3,168723.0,7,12.0,2,12,0,4,1,0.0,0.0,40.0,37
17.0,3,176467.0,6,5.0,4,13,1,4,1,0.0,0.0,20.0,37
33.0,3,119164.0,12,14.0,4,9,1,4,1,0.0,0.0,50.0,37
64.0,5,103643.0,11,9.0,2,11,0,4,1,0.0,0.0,15.0,37
62.0,3,101375.0,0,6.0,0,6,1,4,0,0.0,0.0,40.0,37
70.0,3,206232.0,0,6.0,2,6,0,4,1,0.0,0.0,50.0,37
22.0,3,330571.0,11,9.0,4,9,1,4,0,0.0,0.0,45.0,37
20.0,5,211466.0,11,9.0,4,13,3,4,1,0.0,0.0,80.0,37
30.0,3,49358.0,2,8.0,4,11,3,2,0,0.0,0.0,40.0,37
35.0,4,333636.0,11,9.0,2,3,0,2,1,0.0,0.0,75.0,37
28.0,3,293926.0,11,9.0,2,2,0,4,1,0.0,1740.0,30.0,37
36.0,6,28572.0,15,10.0,4,5,1,4,1,0.0,0.0,38.0,37
29.0,3,53181.0,12,14.0,2,9,0,4,1,0.0,0.0,55.0,37
41.0,3,262038.0,4,3.0,3,4,1,4,1,0.0,0.0,35.0,24
31.0,3,217962.0,15,10.0,4,10,2,2,1,0.0,0.0,40.0,37
39.0,3,33975.0,15,10.0,2,11,0,4,1,0.0,0.0,40.0,37
42.0,3,195755.0,11,9.0,5,2,4,4,1,0.0,0.0,40.0,37
44.0,3,252202.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,37
30.0,3,149427.0,11,9.0,4,2,3,4,1,0.0,0.0,35.0,37
38.0,5,108947.0,15,10.0,2,6,0,4,1,7688.0,0.0,40.0,37
20.0,3,130959.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,37
32.0,3,158416.0,11,9.0,0,11,1,4,1,0.0,0.0,50.0,37
32.0,3,268282.0,5,4.0,3,4,2,4,1,0.0,0.0,35.0,24
37.0,3,121521.0,14,15.0,2,9,0,4,1,15024.0,0.0,45.0,37
40.0,0,544792.0,15,10.0,2,4,0,4,1,0.0,0.0,40.0,37
17.0,3,198146.0,1,7.0,4,11,3,4,0,0.0,0.0,15.0,37
25.0,3,175537.0,9,13.0,4,0,3,2,0,0.0,0.0,40.0,37
40.0,5,204235.0,12,14.0,2,3,0,4,1,99999.0,0.0,50.0,37
43.0,3,168071.0,11,9.0,2,3,0,4,1,0.0,0.0,44.0,37
22.0,3,219941.0,15,10.0,4,9,3,2,1,0.0,0.0,40.0,37
55.0,3,169611.0,1,7.0,6,0,4,4,0,0.0,0.0,40.0,37
22.0,3,236769.0,9,13.0,4,9,1,4,1,0.0,0.0,20.0,8
17.0,3,174466.0,1,7.0,4,7,3,4,1,0.0,0.0,18.0,37
32.0,3,157747.0,15,10.0,2,12,0,4,1,0.0,0.0,45.0,37
53.0,4,128272.0,10,16.0,2,3,0,4,1,0.0,0.0,70.0,37
37.0,3,191137.0,7,12.0,0,9,4,4,1,0.0,0.0,25.0,37
52.0,4,68015.0,15,10.0,2,11,0,4,1,0.0,0.0,90.0,37
55.0,3,86505.0,11,9.0,2,12,0,4,1,0.0,0.0,20.0,37
61.0,4,190610.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,37
60.0,5,52900.0,11,9.0,2,2,0,4,1,0.0,0.0,42.0,37
32.0,3,176185.0,15,10.0,0,3,2,4,1,0.0,0.0,60.0,37
59.0,3,67841.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,37
46.0,3,264210.0,15,10.0,2,4,5,4,0,0.0,0.0,20.0,37
17.0,3,27251.0,1,7.0,6,9,3,4,1,0.0,0.0,40.0,37
37.0,3,319685.0,8,11.0,2,9,0,4,1,0.0,0.0,54.0,37
26.0,3,61270.0,11,9.0,4,6,4,3,0,0.0,0.0,40.0,3
58.0,3,105060.0,15,10.0,4,0,1,2,0,0.0,0.0,37.0,37
26.0,3,186463.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,37
27.0,3,202062.0,9,13.0,4,9,3,2,1,0.0,0.0,40.0,37
34.0,0,345259.0,10,16.0,4,9,1,4,0,0.0,0.0,99.0,37
35.0,3,85399.0,11,9.0,4,6,1,4,0,0.0,0.0,40.0,37
57.0,3,337001.0,12,14.0,2,3,0,4,1,0.0,0.0,45.0,37
38.0,3,270985.0,15,10.0,2,3,0,2,1,0.0,0.0,50.0,37
48.0,3,128796.0,7,12.0,2,3,0,4,1,0.0,0.0,40.0,37
37.0,0,214542.0,15,10.0,0,0,4,2,0,0.0,0.0,40.0,37
49.0,3,191277.0,8,11.0,0,2,3,4,1,0.0,0.0,30.0,35
20.0,3,416103.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,37
20.0,3,196745.0,15,10.0,4,7,3,4,0,0.0,0.0,16.0,37
40.0,3,206049.0,15,10.0,2,13,0,4,1,0.0,0.0,40.0,37
22.0,3,236330.0,15,10.0,4,9,3,2,1,0.0,1721.0,20.0,37
37.0,3,52630.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,37
32.0,3,182323.0,11,9.0,2,9,0,4,1,7688.0,0.0,40.0,37
61.0,3,84587.0,8,11.0,2,2,0,1,1,0.0,0.0,40.0,37
19.0,3,188864.0,11,9.0,4,11,4,2,0,0.0,0.0,20.0,37
67.0,3,49401.0,8,11.0,0,7,1,4,0,0.0,0.0,24.0,37
46.0,3,192835.0,15,10.0,2,13,0,4,1,0.0,0.0,48.0,37
21.0,1,212780.0,2,8.0,4,5,4,2,0,0.0,0.0,20.0,37
38.0,3,179488.0,15,10.0,0,2,1,4,1,0.0,1741.0,40.0,37
42.0,3,115178.0,9,13.0,0,9,4,4,0,0.0,0.0,15.0,37
20.0,3,122971.0,15,10.0,4,11,3,4,1,0.0,0.0,35.0,37
23.0,3,520775.0,2,8.0,4,8,3,4,1,0.0,0.0,30.0,37
55.0,1,161662.0,12,14.0,2,3,0,4,1,0.0,0.0,55.0,37
26.0,3,214413.0,1,7.0,4,6,4,4,1,6497.0,0.0,48.0,37
26.0,3,262656.0,11,9.0,4,0,3,4,0,0.0,0.0,40.0,37
38.0,0,190895.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,37
40.0,3,249039.0,11,9.0,0,0,1,4,0,0.0,0.0,40.0,37
29.0,3,178610.0,15,10.0,0,7,4,4,0,0.0,0.0,21.0,37
55.0,1,173090.0,12,14.0,6,9,4,4,0,0.0,0.0,45.0,37
64.0,5,47462.0,15,10.0,4,9,1,4,0,0.0,0.0,35.0,37
31.0,3,42485.0,11,9.0,2,6,0,4,1,0.0,0.0,55.0,37
60.0,5,25825.0,11,9.0,0,2,1,4,1,0.0,0.0,50.0,37
22.0,3,113062.0,9,13.0,4,3,3,4,0,0.0,0.0,7.0,37
42.0,1,70655.0,11,9.0,0,4,1,4,1,0.0,0.0,40.0,37
37.0,3,231491.0,11,9.0,2,2,0,4,1,0.0,0.0,35.0,37
36.0,3,153078.0,12,14.0,2,3,0,1,1,15024.0,0.0,40.0,15
30.0,3,113364.0,9,13.0,4,11,3,4,1,0.0,0.0,18.0,37
61.0,3,139391.0,15,10.0,4,12,3,4,1,0.0,0.0,16.0,37
26.0,3,34393.0,15,10.0,0,0,1,4,0,0.0,0.0,40.0,37
23.0,3,180060.0,9,13.0,4,6,3,4,1,0.0,0.0,50.0,37
31.0,3,1033222.0,9,13.0,4,0,1,4,1,8614.0,0.0,40.0,37
60.0,3,156774.0,11,9.0,2,9,0,4,1,0.0,0.0,45.0,37
66.0,3,350498.0,15,10.0,2,13,0,4,1,0.0,1258.0,20.0,37
20.0,3,201490.0,15,10.0,4,9,3,4,1,0.0,0.0,40.0,37
47.0,3,211239.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,37
45.0,3,202496.0,9,13.0,2,5,0,4,1,0.0,0.0,37.0,37
56.0,3,193453.0,9,13.0,2,9,0,4,1,0.0,1902.0,65.0,37
21.0,3,283969.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,24
64.0,5,275034.0,15,10.0,2,11,0,4,1,0.0,0.0,35.0,37
70.0,3,102610.0,0,6.0,2,5,0,4,1,0.0,0.0,32.0,37
26.0,3,219199.0,11,9.0,4,5,1,4,1,0.0,0.0,40.0,37
57.0,3,125000.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,37
36.0,3,35429.0,15,10.0,2,3,0,4,1,0.0,0.0,60.0,37
48.0,3,199590.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,24
41.0,1,133692.0,9,13.0,0,10,4,4,0,0.0,0.0,40.0,37
52.0,3,123989.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,37
22.0,3,24896.0,11,9.0,0,12,4,4,0,0.0,0.0,30.0,10
32.0,5,210926.0,1,7.0,5,5,4,4,0,0.0,0.0,40.0,25
55.0,1,173296.0,12,14.0,0,9,4,4,0,0.0,0.0,45.0,37
48.0,3,159854.0,3,2.0,2,7,0,4,1,0.0,0.0,40.0,37
36.0,4,180477.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,37
29.0,3,337953.0,9,13.0,4,5,1,4,1,0.0,0.0,36.0,37
41.0,1,158688.0,9,13.0,2,10,0,4,1,0.0,0.0,50.0,37
56.0,3,175127.0,11,9.0,0,2,4,4,1,0.0,0.0,35.0,37
46.0,3,132912.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,37
33.0,3,69251.0,8,11.0,4,11,3,1,1,0.0,0.0,40.0,28
27.0,3,157612.0,9,13.0,5,3,1,4,0,0.0,0.0,60.0,37
45.0,3,289468.0,1,7.0,6,7,4,4,0,0.0,0.0,40.0,37
40.0,3,235786.0,11,9.0,5,2,1,4,1,0.0,0.0,40.0,37
25.0,3,189775.0,15,10.0,3,0,3,2,0,0.0,0.0,20.0,37
49.0,3,189885.0,11,9.0,6,9,1,2,0,0.0,0.0,40.0,37
40.0,3,185145.0,10,16.0,2,9,0,4,1,0.0,0.0,40.0,37
40.0,3,170721.0,0,6.0,2,2,0,4,1,0.0,0.0,50.0,37
53.0,3,281425.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,37
29.0,3,385092.0,15,10.0,0,9,3,4,0,0.0,0.0,36.0,37
23.0,3,207415.0,9,13.0,4,3,3,4,0,0.0,0.0,15.0,37
31.0,5,195891.0,11,9.0,2,2,3,4,1,0.0,0.0,40.0,37
33.0,5,245173.0,7,12.0,2,9,0,4,1,0.0,0.0,40.0,37
28.0,3,241895.0,11,9.0,2,11,0,4,1,0.0,1628.0,40.0,37
49.0,5,111959.0,9,13.0,2,3,0,4,1,0.0,0.0,60.0,32
34.0,3,141841.0,11,9.0,5,2,3,2,1,0.0,0.0,40.0,37
42.0,3,192712.0,11,9.0,5,7,4,4,0,0.0,0.0,25.0,37
17.0,3,566049.0,0,6.0,4,7,3,4,1,0.0,0.0,8.0,37
26.0,3,147821.0,9,13.0,4,11,3,4,0,0.0,0.0,45.0,37
27.0,3,219371.0,11,9.0,3,0,4,4,0,0.0,0.0,40.0,21
37.0,3,335168.0,15,10.0,2,11,0,4,1,0.0,0.0,55.0,37
33.0,3,259301.0,15,10.0,2,13,0,4,1,0.0,0.0,41.0,37
54.0,3,50385.0,9,13.0,0,3,1,2,0,0.0,0.0,45.0,37
24.0,3,44159.0,2,8.0,4,7,2,3,1,0.0,0.0,40.0,5
61.0,3,38603.0,5,4.0,0,9,1,4,1,0.0,0.0,20.0,37
47.0,3,106544.0,11,9.0,4,7,1,4,0,0.0,0.0,40.0,37
31.0,3,150309.0,9,13.0,5,3,1,4,0,0.0,0.0,70.0,37
47.0,1,33114.0,1,7.0,0,5,4,0,1,0.0,0.0,50.0,37
63.0,5,147589.0,9,13.0,2,11,0,4,1,0.0,0.0,30.0,37
40.0,5,175943.0,8,11.0,2,9,5,4,0,0.0,1977.0,15.0,37
