-0.925,-1.426,0.359,0.0,0.0,-0.147,-0.218,1.971
-0.415,0.491,-0.029,1.0,0.0,-0.147,-0.218,-0.043
0.241,-0.49,-0.417,1.0,0.0,0.871,-0.218,0.763
0.897,-0.829,-0.417,1.0,0.0,-0.147,-0.218,2.374
1.48,-0.605,1.136,1.0,0.0,-0.147,-0.218,-0.848
-0.561,-0.16,1.524,0.0,0.0,-0.147,-0.218,0.441
0.46,-0.505,-0.029,1.0,0.0,-0.147,-0.218,0.36
0.022,0.316,-0.029,0.0,0.0,0.293,-0.218,-0.043
1.261,0.629,-0.029,1.0,0.0,-0.147,-0.218,-0.043
-0.269,0.211,-0.417,1.0,0.0,-0.147,-0.218,0.36
2.646,-1.487,-0.417,1.0,0.0,0.31,-0.218,-0.043
2.355,-1.484,-0.417,1.0,0.0,-0.147,3.548,-0.445
0.533,1.214,-0.417,1.0,0.0,-0.147,-0.218,-1.251
-0.123,1.366,2.3,1.0,0.0,-0.147,-0.218,-0.445
-0.634,1.409,0.747,1.0,0.0,-0.147,-0.218,-1.654
2.646,0.301,-0.029,0.0,0.0,-0.147,-0.218,-2.459
-0.707,-0.085,-0.029,1.0,0.0,-0.147,-0.218,0.763
0.897,0.408,-1.193,1.0,0.0,-0.147,-0.218,0.36
0.168,-1.463,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.508,-1.516,-0.029,0.0,0.0,-0.147,-0.218,-1.654
-0.634,-1.602,-0.417,1.0,0.0,0.434,-0.218,2.374
-0.269,0.11,0.359,0.0,0.0,-0.147,-0.218,0.28
0.095,0.491,1.136,1.0,1.0,-0.147,-0.218,0.763
0.022,0.046,-0.029,1.0,0.0,-0.147,-0.218,-0.043
0.241,0.71,-0.417,1.0,0.0,-0.147,-0.218,-2.62
0.533,0.89,0.359,0.0,1.0,-0.147,-0.218,1.81
0.095,0.099,0.747,1.0,0.0,-0.147,-0.218,-0.043
-0.561,-1.326,0.747,0.0,0.0,-0.147,-0.218,-0.043
-1.144,-0.066,-0.029,0.0,0.0,-0.147,-0.218,-1.654
2.136,-1.485,-0.417,1.0,0.0,-0.147,-0.218,1.971
0.168,-0.053,-0.417,1.0,0.0,-0.147,-0.218,0.763
-1.144,0.58,1.136,0.0,0.0,-0.068,-0.218,-0.043
-1.581,1.178,-0.805,0.0,0.0,-0.147,-0.218,-1.654
1.116,-0.399,-0.417,1.0,0.0,-0.147,-0.218,1.085
-0.196,-0.002,-0.417,1.0,0.0,-0.147,-0.218,-0.043
1.553,0.263,1.136,0.0,1.0,-0.147,-0.218,-0.043
1.043,0.896,1.524,1.0,0.0,1.842,-0.218,-0.043
1.116,-0.316,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.998,0.163,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.29,-0.907,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.342,-0.3,-1.581,0.0,0.0,-0.147,-0.218,-1.654
1.334,0.275,-0.417,0.0,0.0,-0.147,-0.218,-0.365
0.168,-0.871,-0.417,0.0,1.0,-0.147,-0.218,1.569
-0.488,0.168,-1.193,0.0,0.0,-0.147,-0.218,0.763
-0.779,0.086,-0.029,0.0,0.0,-0.147,-0.218,-1.976
0.605,0.749,-0.417,1.0,0.0,-0.147,-0.218,1.166
0.022,-0.636,1.136,0.0,1.0,-0.147,-0.218,-0.445
-0.925,2.093,-1.193,0.0,0.0,-0.147,-0.218,-0.043
-0.707,0.21,0.747,1.0,0.0,-0.147,-0.218,2.535
-0.634,-0.725,-0.417,1.0,0.0,-0.147,-0.218,1.569
-0.852,-0.603,-0.417,0.0,0.0,-0.147,4.72,-0.043
0.533,1.471,1.524,1.0,0.0,-0.147,4.488,-0.043
-0.415,0.094,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.144,0.045,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.071,-0.759,-0.417,0.0,0.0,-0.147,-0.218,-0.043
0.824,-0.599,1.136,1.0,1.0,0.819,-0.218,1.971
0.533,-0.743,0.359,0.0,1.0,-0.147,-0.218,0.36
-0.123,-0.357,-1.193,1.0,0.0,-0.147,-0.218,0.36
0.605,0.549,1.136,1.0,0.0,-0.147,-0.218,-0.043
1.189,-0.77,0.359,1.0,0.0,-0.147,-0.218,-0.043
0.314,0.055,1.136,1.0,0.0,-0.147,-0.218,0.602
1.189,0.115,-0.029,0.0,0.0,-0.147,-0.218,-0.445
-0.123,0.871,-0.029,1.0,0.0,-0.147,-0.218,0.763
-0.342,0.439,-0.029,0.0,0.0,-0.147,-0.218,3.663
0.168,1.123,1.136,1.0,0.0,-0.147,-0.218,-2.862
0.751,-1.329,-0.417,0.0,0.0,0.052,-0.218,-0.043
1.407,-0.441,-0.417,1.0,0.0,-0.147,-0.218,-1.251
-1.144,-1.194,-0.029,0.0,0.0,-0.147,-0.218,-2.298
1.334,0.02,-3.134,0.0,0.0,-0.147,-0.218,-0.848
-0.269,-0.724,-1.581,1.0,0.0,-0.147,-0.218,-0.043
-0.634,-0.428,1.136,0.0,0.0,-0.147,-0.218,-0.043
-1.29,-1.531,-0.029,0.0,0.0,-0.147,-0.218,-1.654
-0.561,-0.125,-0.417,0.0,0.0,-0.147,-0.218,-0.445
1.043,0.079,1.524,1.0,1.0,-0.147,-0.218,2.374
1.99,0.085,1.136,1.0,1.0,1.257,-0.218,-0.043
1.407,-0.765,1.136,1.0,1.0,0.871,-0.218,-0.043
-0.925,-0.015,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.852,2.425,1.136,0.0,0.0,-0.147,-0.218,-0.043
-1.363,-0.235,-0.029,0.0,0.0,-0.147,-0.218,-0.043
0.897,-0.244,-0.417,0.0,0.0,-0.147,-0.218,-1.654
0.314,0.518,1.136,1.0,0.0,-0.147,-0.218,-0.043
-0.123,0.672,0.359,0.0,0.0,-0.147,-0.218,-2.781
-1.363,0.019,0.747,0.0,0.0,-0.147,-0.218,-0.043
-0.051,-0.826,-0.417,1.0,0.0,-0.147,-0.218,0.199
-0.852,0.742,-0.417,1.0,0.0,0.312,-0.218,-0.043
0.387,-1.173,2.3,1.0,0.0,-0.147,-0.218,1.569
0.022,0.156,1.136,1.0,0.0,-0.147,-0.218,1.569
0.824,-0.237,-0.417,1.0,0.0,-0.147,-0.218,-0.043
1.845,0.274,-0.417,0.0,0.0,-0.147,-0.218,-0.043
1.626,-0.653,-0.417,1.0,0.0,-0.147,-0.218,0.763
-0.051,-0.613,1.136,0.0,1.0,-0.147,4.124,-0.043
-0.561,-0.241,0.359,0.0,0.0,-0.147,-0.218,-0.204
-1.435,-1.402,-0.029,0.0,0.0,-0.147,-0.218,-1.009
-0.123,0.971,1.136,1.0,0.0,1.842,-0.218,1.166
-1.071,-0.132,-0.417,0.0,0.0,-0.147,-0.218,-0.043
0.022,0.024,1.136,1.0,0.0,-0.147,-0.218,-0.043
-0.342,-0.141,1.524,0.0,1.0,3.536,-0.218,1.569
-1.071,0.072,0.747,0.0,0.0,-0.147,-0.218,-2.298
-0.051,-0.432,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.415,-1.553,-0.029,1.0,0.0,-0.147,-0.218,1.569
-0.415,2.0,-1.581,0.0,0.0,-0.147,-0.218,-1.654
-0.998,-0.135,-0.417,0.0,0.0,-0.147,-0.218,0.441
-0.196,0.657,-0.417,0.0,0.0,-0.147,-0.218,-0.445
0.751,-1.004,-0.029,0.0,0.0,-0.147,-0.218,1.569
0.022,0.646,1.136,0.0,0.0,-0.147,1.341,-0.043
-0.925,-0.34,-0.417,0.0,1.0,-0.147,-0.218,-0.043
2.282,0.844,-0.417,1.0,0.0,0.307,-0.218,-0.043
1.334,-1.245,-0.029,1.0,0.0,0.268,-0.218,-0.043
-0.779,-0.754,1.524,1.0,0.0,-0.147,-0.218,-0.204
-1.435,0.887,-2.358,0.0,0.0,-0.147,-0.218,3.18
-0.342,1.439,1.524,1.0,0.0,-0.147,-0.218,0.763
-1.29,1.773,-0.417,0.0,0.0,-0.147,-0.218,-1.251
-0.051,1.278,1.136,1.0,0.0,-0.147,-0.218,-0.043
3.74,-1.295,-0.417,0.0,0.0,-0.147,5.284,-0.043
-0.488,-0.612,-0.417,1.0,0.0,-0.147,-0.218,0.763
-0.415,0.793,0.747,0.0,0.0,-0.147,-0.218,-0.848
0.533,3.185,-1.193,1.0,0.0,-0.147,-0.218,0.602
-0.342,1.181,1.136,1.0,0.0,-0.147,-0.218,1.569
0.168,-0.141,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-1.435,-1.019,-0.417,0.0,0.0,-0.147,-0.218,-1.251
-0.415,-0.126,1.136,1.0,0.0,-0.147,-0.218,1.569
-0.634,-1.281,0.359,1.0,0.0,-0.147,-0.218,-0.043
-0.998,-0.5,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.998,-0.003,-2.358,0.0,0.0,-0.147,-0.218,-0.043
-1.581,-0.882,-1.581,0.0,0.0,-0.147,-0.218,-2.056
0.605,0.807,-1.193,1.0,0.0,0.819,-0.218,-0.043
0.897,-0.784,-2.746,0.0,0.0,-0.147,-0.218,-0.043
-0.561,-1.486,0.747,1.0,0.0,-0.147,-0.218,-0.043
-0.415,0.066,-0.417,1.0,0.0,-0.147,-0.218,-0.043
0.897,-0.937,-0.417,0.0,0.0,0.487,-0.218,-1.331
-0.488,-0.522,1.524,1.0,0.0,-0.147,-0.218,-1.654
-1.071,0.032,-0.029,0.0,1.0,-0.147,-0.218,-1.654
0.46,-0.929,1.136,0.0,1.0,-0.147,-0.218,0.36
0.168,-0.433,0.359,1.0,0.0,0.819,-0.218,1.569
-0.998,-0.023,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.561,-1.153,-0.417,1.0,0.0,-0.147,-0.218,0.763
-1.071,-0.024,-1.193,0.0,0.0,-0.147,-0.218,-0.445
0.678,0.039,-0.417,1.0,1.0,0.871,-0.218,-0.043
1.48,0.302,-1.581,0.0,0.0,-0.147,-0.218,-0.043
-0.123,1.301,-0.417,1.0,0.0,-0.147,-0.218,-0.848
0.168,0.212,1.524,1.0,1.0,-0.147,-0.218,-0.043
-0.051,1.348,-1.193,1.0,0.0,-0.147,-0.218,1.569
1.261,-0.819,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.342,-1.448,0.359,1.0,0.0,-0.147,-0.218,-0.043
3.084,-0.857,1.136,0.0,0.0,-0.147,-0.218,0.763
-0.196,-0.822,1.136,0.0,0.0,-0.147,-0.218,-0.043
-0.925,-0.718,0.359,0.0,0.0,-0.147,-0.218,-0.043
-0.707,-0.51,-0.417,1.0,0.0,-0.147,-0.218,0.763
0.168,-0.684,1.136,1.0,1.0,-0.147,-0.218,-0.043
1.48,5.313,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.561,-1.023,0.747,0.0,0.0,-0.147,-0.218,0.28
-1.071,1.187,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.561,-0.232,-0.029,1.0,0.0,-0.147,3.72,-0.043
-1.363,1.288,-0.805,0.0,0.0,-0.147,-0.218,-0.445
-0.488,-0.232,1.136,1.0,1.0,-0.147,-0.218,1.569
-0.998,0.175,-0.029,0.0,1.0,-0.147,-0.218,-0.043
0.314,0.532,-3.522,1.0,0.0,-0.147,-0.218,-0.043
0.46,0.074,0.359,0.0,0.0,-0.147,3.683,-0.043
0.824,0.593,1.136,0.0,1.0,-0.147,-0.218,1.166
0.095,-1.218,-0.417,1.0,0.0,-0.147,-0.218,-0.043
1.553,-0.882,-0.029,1.0,0.0,0.268,-0.218,0.441
-0.561,1.291,1.136,1.0,1.0,-0.147,4.526,-0.043
-1.435,-1.13,-0.029,0.0,0.0,-0.147,-0.218,-1.09
-0.196,0.382,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.852,0.672,-0.417,1.0,0.0,-0.147,-0.218,1.569
-0.925,1.683,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.051,0.177,1.136,1.0,1.0,0.538,-0.218,-0.043
0.751,-1.306,-0.029,0.0,0.0,-0.147,-0.218,-0.687
0.314,0.071,-2.746,1.0,0.0,-0.147,-0.218,-0.043
-1.435,0.076,-1.193,0.0,0.0,-0.068,-0.218,-2.056
-0.561,0.192,1.136,1.0,1.0,-0.147,-0.218,0.763
0.533,0.099,1.136,0.0,0.0,-0.147,-0.218,-0.043
-1.581,-0.221,-1.581,0.0,0.0,-0.147,-0.218,-0.043
1.553,0.094,-0.417,1.0,0.0,-0.147,-0.218,-0.848
-0.196,-0.081,-0.417,1.0,1.0,-0.147,-0.218,0.763
0.605,-1.047,0.747,1.0,0.0,-0.147,-0.218,0.763
3.084,-0.535,-3.134,0.0,0.0,-0.147,-0.218,-1.654
-0.488,-1.254,-0.417,1.0,0.0,-0.147,-0.218,-0.043
0.387,0.121,-1.193,0.0,0.0,-0.147,-0.218,-0.043
-0.196,-0.683,1.136,0.0,0.0,-0.147,-0.218,-0.043
-0.634,0.817,0.747,0.0,0.0,-0.147,-0.218,-0.365
3.375,-0.004,1.524,0.0,0.0,-0.147,-0.218,-2.862
-0.634,-0.49,-0.417,0.0,1.0,-0.147,-0.218,-0.043
-1.508,0.597,-1.193,0.0,0.0,-0.147,-0.218,-2.056
-0.852,0.451,1.912,0.0,0.0,-0.147,-0.218,-2.459
-0.051,-1.003,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.29,0.287,-1.581,0.0,0.0,-0.147,-0.218,-1.251
-1.508,0.198,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.415,-1.553,-0.417,0.0,0.0,-0.147,-0.218,0.763
-0.779,1.562,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.435,0.019,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.051,0.363,1.136,1.0,0.0,-0.147,-0.218,-0.043
-0.852,-1.265,-0.417,1.0,0.0,-0.147,-0.218,-0.043
0.241,1.745,-0.417,1.0,0.0,-0.147,-0.218,0.763
-1.29,-0.934,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.561,0.514,-0.417,0.0,0.0,-0.147,-0.218,-0.043
1.334,-1.124,-0.417,1.0,0.0,-0.147,-0.218,-0.043
-0.342,0.01,-0.029,1.0,1.0,-0.147,-0.218,0.924
0.022,-1.233,-0.029,1.0,0.0,-0.147,-0.218,-0.043
-0.561,-0.832,2.3,0.0,0.0,-0.147,-0.218,-1.009
-0.925,-0.067,-0.029,1.0,0.0,-0.147,-0.218,-0.043
-1.071,-0.629,-0.029,0.0,0.0,-0.147,-0.218,-1.654
-0.051,0.456,-0.029,0.0,0.0,-0.147,-0.218,-0.365
-1.29,2.083,-0.029,0.0,0.0,-0.147,-0.218,-0.848
0.897,0.992,-2.746,1.0,0.0,-0.147,-0.218,0.924
0.678,-0.495,-0.029,0.0,0.0,-0.147,-0.218,-1.976
-0.634,-1.051,-0.417,1.0,1.0,-0.147,-0.218,-0.043
1.553,1.691,0.747,1.0,0.0,-0.147,-0.218,-0.043
-0.925,0.156,1.136,0.0,0.0,-0.147,-0.218,-2.459
0.678,-1.512,-0.417,1.0,0.0,-0.147,-0.218,0.763
0.241,2.122,-0.029,1.0,0.0,-0.147,-0.218,-0.043
0.241,-0.872,-0.417,1.0,1.0,-0.147,-0.218,1.569
-0.051,0.576,0.359,0.0,0.0,-0.147,-0.218,-0.043
0.678,-1.393,-0.029,0.0,0.0,-0.147,-0.218,0.763
-1.29,-0.748,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.051,0.069,-0.417,1.0,0.0,-0.147,-0.218,0.763
-0.196,-0.682,-0.417,0.0,0.0,-0.147,-0.218,-0.204
0.824,2.698,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.342,0.084,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.144,-0.698,-0.029,0.0,0.0,-0.147,-0.218,-0.848
0.824,-0.238,1.524,0.0,0.0,-0.147,-0.218,0.763
0.314,0.103,-0.417,0.0,0.0,-0.147,-0.218,-1.654
-1.217,-0.083,-0.029,0.0,0.0,-0.147,-0.218,-1.654
0.46,1.606,-0.805,0.0,0.0,-0.147,-0.218,-2.459
-1.29,0.35,-0.029,0.0,0.0,-0.147,-0.218,-0.043
3.74,-1.056,-0.417,0.0,0.0,-0.147,10.646,-0.043
-0.707,-1.504,-0.417,0.0,0.0,-0.147,-0.218,1.971
0.168,0.086,-0.417,1.0,0.0,-0.147,-0.218,1.569
1.699,-1.529,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.051,-0.514,-0.029,1.0,0.0,-0.147,-0.218,2.535
-0.488,-1.44,0.747,1.0,0.0,-0.147,-0.218,0.36
1.189,0.167,-0.029,1.0,0.0,-0.147,-0.218,-0.043
1.626,-0.933,-2.358,1.0,0.0,0.31,-0.218,0.28
-0.342,0.36,-0.417,0.0,0.0,-0.147,-0.218,0.683
-1.363,1.558,-0.029,0.0,0.0,-0.147,-0.218,-1.009
-0.925,0.002,-0.417,1.0,0.0,-0.147,-0.218,-0.043
0.241,-1.489,0.359,1.0,0.0,-0.147,-0.218,-0.284
0.022,-0.314,-0.029,0.0,0.0,-0.147,5.282,-0.043
-0.342,1.465,1.136,1.0,1.0,0.871,-0.218,1.166
-0.415,0.469,-0.029,0.0,0.0,0.993,-0.218,-0.043
-0.779,-0.137,-0.417,1.0,0.0,-0.147,-0.218,0.763
-1.29,0.48,-0.029,0.0,0.0,-0.147,-0.218,-0.043
0.605,-0.008,-1.193,0.0,0.0,-0.147,-0.218,-0.204
1.189,-0.168,-0.417,0.0,0.0,-0.147,-0.218,-0.043
1.334,-0.802,1.912,1.0,0.0,-0.147,-0.218,-0.848
0.387,-1.145,-0.029,1.0,0.0,-0.147,-0.218,-0.043
-1.363,2.029,-0.417,0.0,0.0,-0.147,4.069,-0.606
-1.29,3.856,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.415,-0.66,1.136,1.0,1.0,-0.147,-0.218,-0.043
-1.363,-1.319,-0.029,0.0,0.0,-0.147,-0.218,-0.445
1.043,1.525,1.136,1.0,0.0,-0.147,-0.218,0.602
-1.508,2.354,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.581,0.773,-1.193,0.0,0.0,-0.147,-0.218,-1.654
-1.217,0.005,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.144,0.591,-0.029,0.0,0.0,-0.147,-0.218,-2.62
0.095,-0.149,-0.029,1.0,0.0,-0.147,4.526,-0.043
0.241,-0.16,1.912,1.0,0.0,-0.147,-0.218,1.569
-0.415,-0.162,-0.417,1.0,0.0,-0.147,-0.218,-1.654
0.678,0.848,-0.417,0.0,0.0,-0.147,-0.218,-0.043
1.918,-0.151,-0.029,1.0,0.0,-0.147,-0.218,-0.043
0.314,-0.397,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.415,-0.287,-0.417,1.0,0.0,-0.147,-0.218,1.166
-0.634,-0.381,-0.417,1.0,0.0,-0.147,4.912,-0.043
-0.342,-0.302,-0.417,1.0,1.0,-0.147,-0.218,0.763
-0.415,0.407,-1.193,1.0,0.0,-0.147,-0.218,-0.043
0.022,0.239,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-0.488,1.465,-0.417,1.0,0.0,0.517,-0.218,1.166
-0.852,-0.392,-1.193,0.0,0.0,-0.147,-0.218,-0.043
-1.071,-0.782,-0.417,0.0,0.0,-0.147,4.074,-0.848
2.209,0.256,-2.358,1.0,0.0,-0.147,-0.218,-0.445
-0.779,0.212,-0.029,0.0,0.0,-0.147,-0.218,0.763
-1.144,-0.237,-0.417,0.0,1.0,-0.147,-0.218,-0.687
-0.123,-1.311,0.359,1.0,0.0,-0.147,-0.218,-0.848
0.97,2.159,-0.417,1.0,0.0,-0.147,-0.218,2.374
0.824,-1.56,-0.029,1.0,0.0,-0.147,-0.218,-0.445
-1.581,-0.263,-1.193,0.0,0.0,-0.147,-0.218,-1.976
-0.196,-0.016,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.852,-0.127,1.136,0.0,1.0,-0.147,4.461,-0.043
0.897,0.027,-0.029,1.0,1.0,-0.147,4.488,1.971
2.063,0.792,-2.358,0.0,0.0,-0.003,-0.218,-2.056
-0.123,3.822,1.136,0.0,0.0,-0.147,-0.218,0.763
1.845,-0.22,-0.417,1.0,0.0,-0.147,-0.218,-2.862
-0.561,-0.29,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.508,-0.46,-1.193,0.0,0.0,-0.147,-0.218,-0.043
0.022,1.3,-1.193,1.0,0.0,0.202,-0.218,-0.284
0.168,-0.588,-1.193,0.0,0.0,-0.147,-0.218,-0.043
0.241,2.09,-0.417,0.0,1.0,-0.147,-0.218,-1.251
0.897,0.652,-0.417,1.0,0.0,-0.147,-0.218,0.763
-0.123,0.262,-1.581,1.0,0.0,-0.147,-0.218,-0.848
-0.634,0.481,-0.029,0.0,0.0,-0.147,-0.218,-0.043
-1.071,1.368,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-0.779,2.682,-0.029,0.0,0.0,-0.147,-0.218,-0.043
0.168,0.178,0.747,1.0,1.0,-0.147,-0.218,0.763
-0.269,1.071,-0.029,1.0,0.0,-0.147,-0.218,-0.043
-0.488,-0.335,1.136,1.0,0.0,-0.147,-0.218,-0.043
-0.561,-0.244,0.747,0.0,0.0,-0.147,-0.218,-0.043
-1.217,0.146,-0.417,0.0,1.0,-0.147,-0.218,-0.043
-0.488,-1.28,-0.029,1.0,0.0,-0.147,-0.218,-0.365
-0.196,-0.713,-0.417,1.0,0.0,-0.147,-0.218,-0.043
0.751,-0.996,-0.417,0.0,1.0,-0.147,-0.218,-0.043
-0.998,-0.563,-0.029,0.0,0.0,-0.147,-0.218,-0.043
0.605,0.529,-0.417,1.0,1.0,-0.147,-0.218,-0.043
2.428,-0.661,2.3,1.0,0.0,-0.147,5.748,-2.781
0.678,0.126,-1.193,0.0,0.0,-0.147,-0.218,-0.526
0.533,0.689,-0.417,0.0,0.0,-0.147,-0.218,-0.043
-1.29,-1.302,-0.417,0.0,0.0,-0.147,-0.218,-1.251
0.022,-0.504,-0.417,1.0,1.0,-0.147,4.713,-0.043
0.97,-0.739,-0.029,1.0,1.0,-0.147,-0.218,-0.043
-1.217,0.161,-0.029,0.0,0.0,-0.147,-0.218,0.36
-0.415,0.058,-0.417,0.0,0.0,-0.147,-0.218,0.36
1.918,0.042,-0.417,1.0,0.0,1.095,-0.218,-0.043
0.824,-1.384,1.912,1.0,0.0,-0.147,5.805,-0.848
-1.217,0.107,1.136,0.0,0.0,-0.147,-0.218,-2.056
1.261,-0.587,-0.417,1.0,0.0,0.264,-0.218,-0.043
1.261,-0.091,-1.581,1.0,0.0,-0.147,-0.218,-0.445
0.387,0.083,1.912,1.0,0.0,-0.147,-0.218,2.374
